Salsa atún,,,,,,,,
Leche 12%  MG ,,3,g,12.5,0.9,1.4,0.0,0.4
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
TOTAL,,,,227.8,13.5,26.3,2.5,7.6
Carbonada verduras /atún,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Atún al agua,,30,g,35.0,7.8,0.0,0.0,0.4
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Fideos cabellos,,12,g,42.0,1.5,9.0,0.0,0.0
Papa,,70,g,61.5,1.8,13.3,1.4,0.1
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0.0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,205.7,11.8,28.4,2.0,5.0
Estofado verduras /atún,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Atún al agua,,30,g,35.0,7.8,0.0,0.0,0.4
Cebolla,,12,g,5.2,0.1,1.2,0.1,0.0
Papa,,150,g,131.7,3.8,28.5,3.0,0.3
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0.0
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Zapallo,,20,g,6.8,0.0,1.4,0.2,0.1
TOTAL,,,,225.8,12.1,33.1,3.5,5.0
Estofado verduras /pescado,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Cebolla,,12,g,5.2,0.1,1.2,0.1,0.0
Papa,,150,g,131.7,3.8,28.5,3.0,0.3
Jurel env,,40,g,58.0,9.9,0.1,0.0,2.0
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0.0
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,250.2,14.2,33.5,3.6,6.6
Charquicán verd c/pescado,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Jurel env,,30,g,43.5,7.4,0.1,0.0,1.5
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,20,g,6.8,0.0,1.4,0.2,0.1
TOTAL,,,,214.8,11.2,28.8,2.9,6.1
Charquicán mixto /huevo duro(1),,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Cochayuyo,,3,g,0.9,0.0,0.2,0.2,0.0
Choclos,,12,g,14.3,0.5,2.7,0.1,0.2
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Huevo,,50,g,80.0,6.8,2.0,0.0,5.0
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,260.1,10.7,32.5,3.2,9.7
Tortilla pescado,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,3,g,10.5,0.2,2.3,0.0,0.0
Huevo,,10,g,16.0,1.4,0.4,0.0,1.0
Jurel env,,40,g,58.0,9.9,0.1,0.0,2.0
TOTAL,,,,105.4,11.6,3.4,0.1,5.0
Tortilla atún,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Atún al agua,,40,g,46.6,10.4,0.0,0.0,0.6
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,5,g,17.4,0.4,3.8,0.0,0.1
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
Pan,,5,g,0.0,0.0,0.0,0.0,0.0
TOTAL,,,,111.9,12.9,5.7,0.1,4.2
Tomate relleno /pescado,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Cilantro,,,g,0.0,0.0,0.0,0.0,0.0
Jurel env,,20,g,29.0,5.0,0.0,0.0,1.0
Tomate,,50,g,9.8,0.4,1.6,0.3,0.2
TOTAL,,,,50.0,5.0,0.7,0.0,3.0
Charquicán verduras /atún,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Atún al agua,,40,g,46.6,10.4,0.0,0.0,0.6
Choclos,,12,g,14.3,0.5,2.7,0.1,0.2
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,225.8,14.3,30.3,3.0,5.3
Budín pescado y tomate,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,3,g,10.5,0.2,2.3,0.0,0.0
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Jurel env,,40,g,58.0,9.9,0.1,0.0,2.0
Tomate,,15,g,2.9,0.1,0.5,0.1,0.1
TOTAL,,,,116.4,12.4,4.1,0.1,5.6
Charquicán verd/cochayuyo ,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
