Ens tomate.,,,,,,,,
TOTAL,,,,45.5,1.1,2.9,0.5,3.3
Ens coliflor.,,,,,,,,
Coliflor,,60,g,23.6,1.6,3.5,0.7,0.4
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,66,,51.5,1.6,3.7,0.7,3.4
Alcachofa /ss limoneta.,,,,,,,,
Alcachofa,,50,g,28.6,0.8,6.0,0.4,0.2
Jugo limón,,5,g,1.5,0.0,0.3,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,58,,57.0,0.8,6.3,0.4,3.2
Ens lechuga rúcula.,,,,,,,,
Lechuga,,20,g,3.8,0.3,0.4,0.1,0.1
Rúcula,,5,g,1.6,0.1,0.2,0.1,0.0
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,33.2,0.5,0.8,0.2,3.1
Ens papa zanahoria.,,,,,,,,
Papa,,45,g,39.5,1.1,8.6,0.9,0.1
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,2.5,ml,22.4,0.0,0.0,0.0,2.5
TOTAL,,,,68.9,1.3,10.0,1.0,2.7
Choclo c/mantequilla,,,,,,,,
Choclos,,30,g,35.8,1.3,6.8,0.3,0.4
Mantequilla,,3,g,22.5,0.0,0.0,0.0,2.5
,,,,,,,,
TOTAL,,,,58.3,1.3,6.8,0.3,2.9
Ens choclos zanahoria.,,,,,,,,
Zanahoria,,40,g,16.2,0.4,3.2,0.3,0.2
Choclos,,20,g,23.9,0.8,4.5,0.2,0.3
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,67.9,1.2,8.0,0.5,3.5
Ens chilena.,,,,,,,,
Tomate,,60,g,11.8,0.5,1.9,0.4,0.2
Cebolla morada,,7,g,3.0,0.1,0.7,0.0,0.0
Cilantro,,,,,,,,
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,41.7,0.5,2.6,0.4,3.2
Ens choclos tomate.,,,,,,,,
Choclos,,30,g,35.8,1.3,6.8,0.3,0.4
Tomate,,30,g,5.9,0.2,1.0,0.2,0.1
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,68.6,1.5,7.8,0.5,3.5
/ensalada surtida.,,,,,,,,
Papa,,140,g,122.9,3.5,26.6,2.8,0.3
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Yogurt natural,,10,cc,7.0,0.4,0.7,0.0,0.3
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,177.8,4.5,31.4,3.1,3.8
Ens pepino zanahoria.,,,,,,,,
Pepino,,40,g,11.1,0.2,2.5,0.2,0.0
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,47.0,0.4,4.3,0.4,3.1
/huevo duro (1),,,Huevo duro,,,,,
Huevo,,50,g,80.0,6.8,2.0,0.0,5.0
,,,,,,,,
,,,,,,,,
,,,,,,,,
TOTAL,,,,80.0,6.8,2.0,0.0,5.0
/huevo duro (1/3),,,,,,,,
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
TOTAL,,,,24.0,2.0,0.6,0.0,1.5
Ensalada.,,,,,,,,
Coliflor,,60,g,23.6,1.6,3.5,0.7,0.4
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,51.5,1.6,3.7,0.7,3.4
Ens porotos cebolla.,,,,,,,,
Porotos,,15,g,50.9,3.1,8.7,4.9,0.4
Cebolla morada,,7,g,3.0,0.1,0.7,0.0,0.0
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,81.8,3.2,9.6,4.9,3.4
Ens lentejas.,,,,,,,,
Lentejas,,20,g,67.0,5.5,10.3,5.4,0.4
Cebolla,,20,g,8.7,0.2,1.9,0.1,0.0
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,94.5,5.7,12.4,5.5,2.5
Ens fideos y verduras.,,,,,,,,
Fideos anillitos,,15,g,52.5,1.8,11.2,0.0,0.0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Aceitunas,,5,g,7.8,0.1,0.1,0.1,0.8
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,92.2,2.0,12.3,0.3,3.9
Crema coliflor natural,,,,,,,,
Coliflor,,40,g,15.8,1.1,2.3,0.4,0.2
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Papa,,15,g,13.2,0.4,2.9,0.3,0.0
Leche 12%  MG ,,5,g,20.8,1.6,2.3,0.0,0.6
Aceite,,2,cc,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,69.9,3.0,8.0,0.8,2.9
Crema arvejas natural,,,,,,,,
Arvejas secas,,15,g,51.7,3.4,8.8,0.6,0.3
Arroz,,5,g,17.6,0.3,4.0,0.0,0.0
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Zanahoria,,5,g,2.0,0.0,0.4,0.0,0.0
Zapallo italiano,,10,g,1.7,0.1,0.2,0.1,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,42,,93.1,3.9,13.9,0.7,2.4
Crema garbanzos natural,,,,,,,,
Garbanzos,,15,g,50.0,2.7,8.6,1.4,0.5
Arroz,,5,g,17.6,0.3,4.0,0.0,0.0
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Zanahoria,,5,g,2.0,0.0,0.4,0.0,0.0
Zapallo,,5,g,1.7,0.0,0.4,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,91.4,3.1,13.8,1.5,2.6
Jamón /ens tomate.,,,,,,,,
Jamón,,15,g,18.5,2.8,0.1,0.0,0.8
Tomate,,60,g,11.8,0.5,1.9,0.4,0.2
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,57.1,3.3,2.0,0.4,4.0
Jurel ss verde /ens tomate.,,,,,,,,
Jurel ,,15,g,21.8,3.7,0.0,0.0,0.8
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Tomate,,60,g,11.8,0.5,1.9,0.4,0.2
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,64.8,4.3,2.9,0.4,4.0
Huevo (1/2) /ens betarraga.,,,,,,,,
Huevo,,20,g,32.0,2.7,0.8,0.0,2.0
Betarraga,,60,g,24.6,1.1,4.7,0.8,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,84.4,3.9,5.7,0.8,5.1
Huevo (1/4) /ens apio.,,,,,,,,
Huevo,,20,g,32.0,2.7,0.8,0.0,2.0
Apio,,60,g,10.9,0.4,2.0,0.3,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,70.7,3.1,3.0,0.3,5.1
Huevo (1/2) /ens tomate.,,,,,,,,
Huevo,,25,g,40.0,3.4,1.0,0.0,2.5
Tomate,,60,g,11.8,0.5,1.9,0.4,0.2
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,79.6,3.9,3.1,0.4,5.7
Queso fresco /ens tomate.,,,,,,,,
Queso fresco,,15,g,45.9,3.0,0.4,0.0,3.6
Tomate,,60,g,11.8,0.5,1.9,0.4,0.2
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,84.6,3.5,2.3,0.4,6.8
Ens zapallito italiano.,,,,,,,,
Zapallo italiano,,60,g,10.3,0.8,1.4,0.4,0.2
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,38.1,0.8,1.6,0.4,3.2
Ens palta tomate.,,,,,,,,
Palta,,20,g,38.9,0.3,1.1,0.3,3.7
Tomate,,40,g,7.8,0.3,1.3,0.2,0.2
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,73.7,0.6,2.4,0.5,6.9
Ens lechuga.,,,,,,,,
lechuga,,25,g,4.8,0.4,0.6,0.2,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,32.6,0.4,0.8,0.2,3.1
Ens espárragos lechuga.,,,,,,,,
lechuga,,20,g,3.8,0.3,0.4,0.1,0.1
Espárragos,,20,g,3.1,0.4,0.3,0.2,0.0
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,34.7,0.7,1.0,0.3,3.1
Ens repollo morado.,,,,,,,,
repollo,,60,g,18.4,1.1,3.1,1.2,0.2
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,66,,46.2,1.1,3.3,1.2,3.2
Ens lechuga choclos.,,,,,,,,
lechuga,,20,g,3.8,0.3,0.4,0.1,0.1
Choclos,,10,g,11.9,0.4,2.3,0.1,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,,,43.6,0.8,2.9,0.3,3.2
Ens  cochayuyo lechuga.,,,,,,,,
cochayuyo,,7,g,2.2,0.1,0.5,0.5,0.0
lechuga,,25,g,4.8,0.4,0.6,0.2,0.1
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,38,,34.8,0.5,1.2,0.7,3.1
Ens repollo aceitunas s/cuesco.,,,,,,,,
Repollo,,60,g,18.4,1.1,3.1,1.2,0.2
Aceitunas,,5,g,7.8,0.1,0.1,0.1,0.8
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,147,,54.1,1.2,3.4,1.4,4.0
Pizzeta berenjena,,,,,,,,
Berenjena,,40,g,12.1,0.8,2.0,0.5,0.1
Tomate,,30,g,5.9,0.2,1.0,0.2,0.1
Aceitunas,,1,g,1.6,0.0,0.0,0.0,0.2
Queso gauda,,10,g,35.1,2.5,0.5,0.0,2.6
aceite,,0.5,cc,4.5,0.0,0.0,0.0,0.5
TOTAL,,41.5,,59.1,3.5,3.5,0.7,3.5
Ens espinacas.,,,,,,,,
Espinacas,,25,g,8.9,0.5,1.3,0.2,0.2
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Aceite,,3,ml,26.9,0.0,0.0,0.0,3.0
TOTAL,,84,,36.7,0.5,1.5,0.2,3.2
