Fruta al jugo,,,,,,,,
Puré damasco pera,,,,,,,,
Damasco,,40,g,23.9,0.3,5.1,0.4,0.2
Pera,,40,g,22.1,0.1,5.0,0.8,0.2
Azúcar,,5,g,19.9,0.0,5.0,0.0,0.0
TOTAL,,,,65.9,0.4,15.1,1.2,0.4
Puré damasco manzana,,,,,,,,
Damasco,,40,g,23.9,0.3,5.1,0.4,0.2
Manzana,,40,g,24.8,0.1,5.8,0.2,0.1
Azúcar,,5,g,19.9,0.0,5.0,0.0,0.0
TOTAL,,,,68.6,0.4,15.9,0.6,0.4
Puré tutti rallado,,,,,,,,
Pera,,20,g,11.0,0.1,2.5,0.4,0.1
Manzana,,20,g,12.4,0.1,2.9,0.1,0.1
,,,,,,,,
Plátano,,40,g,37.6,0.5,8.5,0.3,0.2
TOTAL,,80,0,61.0,0.6,13.9,0.8,0.3
Tutti fruti,,,,,,,,
Pera,,10,g,5.5,0.0,1.3,0.2,0.0
Manzana,,20,g,12.4,0.1,2.9,0.1,0.1
Plátano,,50,g,47.0,0.7,10.7,0.4,0.2
TOTAL,,80,0,64.9,0.7,14.8,0.7,0.3
Helado /plátano,,,,,,,,
helado de leche,,80,cc,74.7,0.6,11.2,0.0,3.0
Plátano,,20,g,18.8,0.3,4.3,0.1,0.1
,,,,,,,,
TOTAL,,100,0,93.5,0.9,15.5,0.1,3.1
