Lasaña de zapallo italiano,,,,,,,,
Zapallo,,20,g,6.8,0.0,1.4,0.2,0.1
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
TOTAL,,94,,210.4,9.4,33.7,12.4,4.2
Tortilla acelgas,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Acelga,,30,g,8.8,0.4,1.5,0.3,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,5,g,17.4,0.4,3.8,0.0,0.1
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
TOTAL,,69,,75.2,3.0,7.4,0.4,3.7
Budín acelgas,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Acelga,,80,g,23.4,1.0,4.1,0.8,0.3
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Harina,,5,g,17.4,0.4,3.8,0.0,0.1
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Leche 26%  MG,,2,g,9.7,0.5,0.8,0.0,0.5
Pan ,,10,g,27.2,0.6,6.0,0.1,0.1
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
TOTAL,,139,,130.1,4.8,17.4,1.0,4.6
Tortilla verduras,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Acelga,,30,g,8.8,0.4,1.5,0.3,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,5,g,17.4,0.4,3.8,0.0,0.1
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
TOTAL,,,,79.3,3.1,8.2,0.5,3.8
Tortilla zanahoria,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Harina,,3,g,10.5,0.2,2.3,0.0,0.0
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Zanahoria,,40,g,16.2,0.4,3.2,0.3,0.2
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
TOTAL,,,,71.6,2.7,6.8,0.3,3.7
/puré mixto,,,,,,,,
Aceite,,2,cc,17.9,0.0,0.0,0.0,2.0
Leche 26%  MG,,3,g,14.6,0.8,1.1,0.0,0.8
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,155,,148.1,3.8,26.0,2.6,3.2
Salpicón verduras /pollo,,,,,,,,
Aceite,,4,cc,35.9,0.0,0.0,0.0,4.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
choclos,,15,g,17.9,0.6,3.4,0.2,0.2
lechuga,,15,g,2.9,0.3,0.3,0.1,0.1
Pollo,,40,g,52.1,8.9,0.7,0.0,1.5
huevo,,12.5,g,20.0,1.7,0.5,0.0,1.3
TOTAL,,221.5,,240.2,14.6,28.9,2.8,7.3
/puré florentino,,,,,,,,
Aceite,,2,cc,17.9,0.0,0.0,0.0,2.0
Espinacas,,10,g,3.6,0.2,0.5,0.1,0.1
Leche 26%  MG,,3,g,14.6,0.8,1.1,0.0,0.8
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
TOTAL,,135,,141.4,3.9,24.5,2.5,3.1
/budín verduras surtidas,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Acelga,,20,g,5.8,0.3,1.0,0.2,0.1
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Harina,,10,g,34.8,0.8,7.6,0.0,0.1
Huevo,,25,g,40.0,3.4,1.0,0.0,2.5
Zanahoria,,40,g,16.2,0.4,3.2,0.3,0.2
Coliflor,,80,g,31.5,2.2,4.6,0.9,0.5
TOTAL,,187,,150.7,7.0,18.5,1.5,5.4
Budín verduras,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Acelga,,20,g,5.8,0.3,1.0,0.2,0.1
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Harina,,10,g,34.8,0.8,7.6,0.0,0.1
Huevo,,20,g,32.0,2.7,0.8,0.0,2.0
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Coliflor,,50,g,19.7,1.4,2.9,0.6,0.3
TOTAL,,132,,122.8,5.4,14.9,1.0,4.6
/ensalada papa zanahoria,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Jugo limón,,3,ml,0.9,0.0,0.2,0.0,0.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
TOTAL,,140,,130.3,3.2,24.2,2.5,2.3
/charquicán verduras,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Choclos,,7,g,8.4,0.3,1.6,0.1,0.1
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Porotos verdes,,7,g,2.1,0.2,0.3,0.1,0.0
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,182,,167.9,3.6,28.1,2.9,4.6
Garbanzos guisados /vacuno,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Arroz,,10,g,35.2,0.6,8.0,0.0,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Garbanzos,,35,g,116.7,6.4,20.1,3.3,1.2
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
Zapallo,,20,g,6.8,0.0,1.4,0.2,0.1
Vacuno,,10,g,13.0,2.4,0.2,0.0,0.3
TOTAL,,93,,213.4,9.5,30.9,3.6,5.7
Garbanzos guisados /verd,,,,,,/puré garbanzos guisados,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Arroz,,10,g,35.2,0.6,8.0,0.0,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Garbanzos,,35,g,116.7,6.4,20.1,3.3,1.2
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,93,,203.9,7.2,31.4,3.7,5.5
Garbanzos guisados /arroz,,,,,,,,
