Salsa tomate natural /vacuno,,,,,,,,
Zapallo,,60,g,20.5,0.1,4.2,0.5,0.4
TOTAL,,,,284.7,14.9,40.3,3.0,7.1
Estofado verduras /vacuno.,,,,,,,,
Aceite,,5,ml,44.9,0.0,0.0,0.0,5.0
Cebolla,,15,g,6.5,0.1,1.4,0.1,0.0
Papa,,180,g,158.0,4.5,34.2,3.6,0.4
Vacuno,,50,g,64.8,11.8,0.9,0.0,1.6
Porotos verdes,,12,g,3.7,0.3,0.6,0.2,0.0
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
Zapallo,,40,g,13.7,0.1,2.8,0.3,0.2
TOTAL,,,,299.6,17.0,41.5,4.3,7.3
Cazuela de vacuno.,,,,,,,,
Aceite,,5,ml,44.9,0.0,0.0,0.0,5.0
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Fideos cabellos,,12,g,42.0,1.5,9.0,0.0,0.0
Papa,,120,g,105.4,3.0,22.8,2.4,0.2
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0.0
Vacuno,,40,g,51.8,9.4,0.7,0.0,1.2
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,40,g,13.7,0.1,2.8,0.3,0.2
TOTAL,,,,269.2,14.4,37.5,3.0,6.8
Cazuela albóndiga vacuno.,,,,,,,,
Aceite,,5,ml,44.9,0.0,0.0,0.0,5.0
Fideos cabellos,,12,g,42.0,1.5,9.0,0.0,0.0
Huevo,,10,g,16.0,1.4,0.4,0.0,1.0
Pan ,,5,g,13.6,0.3,3.0,0.0,0.0
Papa,,100,g,87.8,2.5,19.0,2.0,0.2
Porotos verdes,,10,g,3.1,0.2,0.5,0.2,0.0
Vacuno,,40,g,51.8,9.4,0.7,0.0,1.2
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo,,40,g,13.7,0.1,2.8,0.3,0.2
TOTAL,,,,276.8,15.5,36.2,2.6,7.8
Charquicán verduras /vacuno.,,,,,,,,
